Fr,ch0,ch1,ch2,ch3,ch4,ch5, ch0 , ch1 , ch2 , ch3 , ch4 , ch5 
187,2.248188646,2.657673723,0.861949497,2.70857776,5.372624586,2.046943561,1.921834071,2.280922558,2.329203919,2.613387795,3.316404777,2.235714122
188,3.111014001,1.728195509,1.705139018,3.828510516,5.410834089,3.035255638,6.237729919,6.304236672,5.094293571,7.147210653,3.711074472,3.958174773
189,10.03554213,3.063485687,5.961372094,5.110704414,4.287839782,1.287786641,13.46891663,10.36746738,9.385755761,9.366710125,4.350940531,4.515444639
190,12.93053879,3.804670627,7.677209012,5.056498128,2.86717982,0.301016716,8.935626239,5.034339223,6.165709234,3.813031165,3.32363675,1.999287834
191,2.84019889,1.162828699,3.910996496,1.776108762,2.879807033,1.292637162,2.030161041,2.319505963,3.980562913,2.164331903,2.83705513,1.443057008
192,2.912100574,1.185459026,5.056264256,2.428088931,1.472113887,0.541941577,2.827119622,2.020858297,4.394958221,2.216265342,1.275592395,1.004920002
193,1.647181228,1.164029008,1.426716011,0.962328809,0.364923855,0.239662858,1.466833351,1.0771451,1.104239594,0.592619405,1.041070007,0.43237595
194,0.365645005,0.214390015,0.221179915,0.222894527,0.194309409,0.158861337,0.268744337,0.130643136,0.217218507,0.131239632,0.528237768,0.18790265
195,0.115040026,0.016425868,0.033397366,0.030361919,0.076355867,0.037086116,0.098291582,0.052902848,0.055905462,0.028072269,0.081602665,0.030257321
196,0.388269435,0.116313374,0.133755264,0.09180145,0.508185389,0.156922969,0.317410976,0.273174873,0.157583427,0.071672088,0.391183281,0.123788717
197,2.460364666,1.321933685,1.277383925,1.202378056,1.508399799,0.301022003,2.097286609,1.076082822,1.369295064,0.819166012,0.99596266,0.203936771
198,8.402732233,4.757242995,5.118203571,4.984936141,3.677031915,1.297704915,6.408257033,2.728549499,4.112859223,3.118360909,2.100145693,0.994605235
199,5.148857036,4.755791133,7.505245281,8.816558046,3.317267987,2.057059422,7.818083835,3.832893175,6.132434888,6.628874105,2.745319687,2.351925241
200,4.342273283,3.636581091,3.956330113,4.935858517,4.46132189,3.118595296,9.455737165,5.042904197,6.567669434,5.317654025,3.820535282,3.785532072
201,12.4976645,5.26284903,4.450018073,1.940752681,4.563211441,4.734618017,11.48732917,7.218443381,9.475130137,5.044202162,3.934787843,4.286359188
202,27.1029938,7.764426183,17.59749938,5.700962064,0.445454854,2.210654299,15.34777593,7.032552413,14.39181231,8.13774936,1.879593236,2.496454448
203,21.55554936,4.198353321,14.86376389,6.369546577,6.37581067,2.199845932,11.3070114,4.17724094,9.414182686,10.32005379,6.102543301,4.075605367
204,17.62099293,5.928976636,6.397996833,4.638255805,6.758111285,3.393037094,9.851033439,4.584707173,4.791872035,6.221062625,7.128744323,7.559459618
205,8.111496741,6.310402886,2.849429873,7.791865574,6.130584131,3.908825044,4.586700273,4.130440375,1.868802135,4.705037531,4.458721643,4.695102766
206,6.220076019,3.983019954,2.59737074,6.211682863,1.717250746,3.038754653,5.96927304,3.413902334,2.527835292,4.551465104,1.733521628,3.169691372
207,7.006625786,3.252137277,2.767403266,2.341494988,0.962586053,1.823595617,8.481200287,6.75324885,5.531928666,4.707640389,2.603168021,2.492370254
208,4.012485294,2.434287777,2.602632025,1.873835456,0.340377546,0.761572393,3.610937327,3.657777249,2.845468706,1.845608028,0.580830255,1.131361574
209,0.732181542,0.683197571,0.361734874,0.39317082,0.227380056,0.970307002,0.476133278,0.474889902,0.266686511,0.274172228,0.167849785,0.610783407
210,0.196866812,0.328041854,0.269683836,0.119363593,0.02570925,0.257594012,0.126303889,0.25963009,0.173062325,0.13930527,0.035719,0.136591504
211,1.052675169,0.768557525,0.882508223,0.215028056,0.481411289,0.376090575,0.708370644,0.654056446,0.619086448,0.394854881,0.517159482,0.227102592
212,3.615222897,2.27503721,2.132575745,1.215857684,1.982226569,1.985771297,2.509449556,1.417675888,1.516331633,0.89111356,1.790359829,1.046968371
213,5.199091441,5.547640625,5.838698859,6.215367922,5.846734267,5.006508278,5.390298286,3.232262886,3.133371518,3.966166435,3.72324166,3.132747774
214,5.68023033,10.37738752,9.109826342,8.957214048,2.768033786,3.36568053,9.62006016,6.583974922,7.265266478,4.820489263,4.943724974,2.219623602
215,12.13467699,19.81631372,5.380256352,6.081065687,10.4052088,5.525811199,9.477419239,12.77421961,5.879122916,5.409852724,13.0522153,5.205729723
216,4.213310145,12.84770834,4.759591383,6.126843179,11.8223367,8.485298795,3.302531854,15.18852793,5.11788462,10.25374009,10.01803734,6.981183849
217,3.894998683,8.69863031,6.459070669,2.087589032,10.81581336,4.393432179,6.995036108,8.437845352,5.599405215,11.53256801,9.884325344,6.458154308
218,3.357983936,5.951986998,8.73390256,3.40664663,1.760551487,1.941564626,13.18837221,9.330517679,21.32724483,12.73980437,4.104000303,2.054935113
219,8.288907583,11.60532514,11.97165764,10.37619362,3.872883565,1.978422781,10.61339714,10.42002476,19.38844675,8.895486279,2.510930592,3.506099539
220,25.11725613,16.01777924,7.884575766,7.370390522,6.236154866,1.915629973,16.05477029,8.90703665,9.73105808,4.772218028,5.648605139,2.001242601
221,13.31474037,7.342404514,3.302117655,1.951970956,5.098912901,0.830873877,14.00580196,6.593407851,7.763228801,2.419544255,4.976632829,2.799641465
222,4.064080268,3.574188811,1.068769401,2.042883543,2.076120183,0.41835545,4.145561742,2.269097221,2.691899265,1.99791538,2.72199936,2.104414083
223,1.28428958,0.713213806,0.540693801,1.055289827,0.447372514,0.408558752,2.299756219,1.227441838,1.107435471,1.824162251,1.853858428,2.403825031
224,0.897365585,0.172736176,0.30031231,0.739562602,0.196926834,0.500170523,2.729262269,1.004404314,0.881466869,0.940162146,0.61874017,0.910439396
225,0.272229572,0.265642662,0.049147624,0.085511649,0.094117839,0.063888293,0.246078239,0.206910557,0.171336141,0.059560702,0.0767491,0.081068715
226,1.000898204,0.968599454,1.194777305,0.515205386,0.399703087,0.283289922,0.51818997,0.579513114,0.716553106,0.460569133,0.359546167,0.497454629
227,1.223651039,2.725051301,3.495133226,1.011763585,0.709803918,2.517252168,1.876213389,2.269655163,2.510737997,0.600419929,0.744846438,2.527384728
228,3.691744684,11.38252405,4.313964145,2.935022537,1.740322386,2.743522659,8.388544117,9.568664876,6.747364833,1.780843704,1.810230785,2.550404785
229,19.58302794,12.17054185,2.044198413,4.297975576,1.554002109,0.599155008,14.00896888,9.024731741,9.770395397,3.21287511,5.212936397,4.775670421
230,16.82565757,7.392751871,2.777833163,3.703999728,5.338052225,0.414028551,9.453375043,4.928943053,4.681179015,3.504051016,11.22284894,7.190999919
231,9.062362968,9.802421392,11.17390944,9.741206995,9.76404208,1.914181791,4.633752406,8.521459399,12.11308567,8.292651031,20.09496306,11.70020105
232,4.542847558,8.22776925,15.30072936,14.67178844,14.39654994,9.848724095,7.541950114,11.77896781,15.40199691,13.52813718,27.15538852,18.65836684
233,4.611635134,0.461052037,12.0776704,8.23932351,17.43425122,19.09616127,15.70754509,17.45680517,19.07118537,14.57474306,12.14289224,17.81653233
234,14.44315831,5.127814075,10.56964428,10.5344189,10.98936314,24.24077871,26.13800147,13.39669977,21.28189849,10.07514491,6.515314234,15.97413908
235,18.18341357,8.468554132,8.976187883,19.92116615,6.356389672,18.27032518,22.11691675,8.790685294,7.811454069,14.97192492,5.681726316,9.639999957
236,23.85109287,7.997884535,12.07941427,19.75968763,1.122000017,6.209811733,17.43233344,5.743050252,7.555161466,14.38934389,3.282787954,4.914903547
237,11.02355628,8.3265174,4.414021538,3.838922109,2.918237808,3.999555623,6.839486306,4.37287484,2.395014773,3.39569798,2.041628158,2.50761617
238,3.259579687,3.140138099,0.692776352,0.365228057,0.849435796,0.998086692,2.089161778,2.993754333,1.118038226,0.545198799,1.217090339,0.668523783
239,2.315586029,3.398886925,1.433165833,0.747649033,0.101274295,0.300212932,1.517071352,2.064936162,1.206177995,1.08890614,0.483520355,0.251651718
240,0.8773738,0.246153545,0.288501832,0.100877204,0.29317881,0.217098382,0.542404901,0.202549191,0.255073342,0.163947808,0.206413042,0.203833444
241,2.568401881,0.543771824,1.459411281,1.441907424,0.159675164,0.706295817,1.979343599,0.470294932,0.990721773,0.79497793,0.83276032,0.458576813
242,9.748780372,2.171312532,7.074454925,6.765924143,0.199874197,2.895199591,5.268523425,1.561621216,4.079402951,3.896154096,3.023554472,2.847953514
243,4.852748464,4.251680534,3.924045173,13.77100056,0.526328191,1.682390076,7.815112094,3.799165808,4.112688065,8.005445233,3.832533511,6.700507845
244,24.3932377,5.219342943,10.53429522,5.875124613,0.751650479,1.545479157,25.28329965,4.971864458,13.22204707,4.46576359,4.918018074,4.753102098
245,48.98058628,30.24036244,32.41488386,9.577343777,11.11009799,7.261188637,32.52209005,21.41703334,21.79148284,9.884988432,9.974125699,7.404555016
246,38.57148302,47.0888315,19.28526401,26.66985095,25.50178014,5.130338638,35.13370897,27.62684592,14.89780341,28.64390484,16.83400003,8.014719953
247,17.57409754,6.365844423,4.170713771,7.179349586,37.93531109,10.3269887,33.77437741,9.411140554,25.33194285,19.243298,23.99894888,14.1709299
248,2.529837171,11.97620395,8.378257862,4.695524252,36.35151022,41.10562347,25.83477583,20.3423632,25.32941605,19.1272106,23.66590598,29.70870327
249,10.63602918,32.08932666,20.98954458,8.541892219,26.28782174,32.79152025,16.94677603,34.23064761,20.93366264,15.26725428,17.23234345,21.57367194
250,19.34486196,13.3099101,24.66388522,3.411882312,9.546947455,9.156635995,16.91205204,19.46749665,25.18666753,13.04428501,8.039142256,16.82174857
251,11.77699808,3.402684242,19.22282152,10.63058797,7.017685405,7.50424873,15.7698043,8.728763467,23.92668924,16.09086465,5.883116871,7.157390845
252,3.755865551,4.188617008,6.438536342,7.598753142,5.979916922,13.71463873,5.932467033,4.597259478,8.100488041,7.540908366,4.35556603,7.985922106
253,6.596231961,3.902991465,0.985507169,0.59059159,5.538251771,7.639308366,7.315075023,4.423381951,1.830810785,2.810584979,4.342565739,4.254644453
254,4.704407013,0.760059886,0.370893425,0.083663557,2.211686682,1.589656348,4.104545134,1.284682489,0.597215217,0.489164824,2.003442981,1.412746261
255,0.112744667,0.19645681,0.081828884,0.243832747,0.449692061,0.373912978,0.495027557,0.345875636,0.178880412,0.273773606,0.351899694,0.341287883
256,1.663060248,1.089671541,0.505451292,1.050310271,1.529438644,0.635911381,1.941651437,0.806655529,0.314198421,1.295912894,0.915065519,0.856044547
257,5.451181641,3.031163341,3.665154169,4.099438893,6.112895254,4.337204607,4.870842497,1.93334304,3.042736769,5.233975544,4.152868537,3.019073609
258,2.096662928,11.97446976,14.0287814,5.349295354,7.726730603,13.37284814,11.45741142,11.55688784,15.17694154,8.651030466,8.090676761,7.746640743
259,28.28930224,34.71150026,19.42769288,23.70834663,6.212475803,19.69851456,26.53025122,21.79693,17.15574817,18.62767351,25.96026917,26.84174373
260,39.58621668,33.60231521,29.70267325,19.77561678,8.290914059,20.43574711,39.09525247,31.80219175,26.50142784,18.26648194,37.80590054,22.08132297
261,103.3888056,51.77869119,42.46148787,48.51772294,32.42017698,30.0763786,112.3991133,55.67302217,43.58027288,62.1045328,48.17152763,15.51506589
262,189.9906085,105.961236,54.68716463,89.36898791,51.32438791,37.45097192,152.0084489,83.03376606,47.8304369,81.68534954,43.59919458,21.17093148
263,84.72658301,78.3362743,70.51214217,64.71398138,78.40186821,21.06156044,67.55257372,57.91642962,55.06322185,42.76681508,47.8468227,12.78472939
264,71.06537911,60.22900171,94.84787659,47.84075108,50.29074899,31.47451713,69.49638168,97.41225589,79.69004841,52.85840173,26.44911398,17.51083842
265,86.16864327,51.90760497,35.19125657,23.3001367,26.46241464,16.72969123,77.53175294,71.15312362,47.0409619,28.95269612,15.16802865,16.08604907
266,61.04473237,20.97231635,9.375015181,7.481418382,17.33905988,9.687172238,53.49156618,24.5357295,16.33088098,7.13837287,13.06161524,7.772535183
267,28.15131381,0.435410844,2.75146106,6.243901119,7.386556035,8.032170745,23.3651196,4.646023325,4.935932021,5.316406263,7.28150982,4.903153873
268,14.16347277,3.112470048,0.328069313,0.78459703,1.875663646,0.401234052,10.53221384,3.461635605,2.742541692,7.3467285,2.792669828,0.781528532
269,2.465467086,1.796837349,1.338150437,0.971109775,2.830420004,1.814515395,2.021169511,1.358398054,1.431566003,3.314630486,1.763591688,1.241250329
270,1.002006662,0.717646713,0.896490865,0.922189043,0.30479393,1.037157283,0.795177838,0.633819642,0.525946865,0.785265967,0.220324462,0.780665336
271,3.276581941,3.529434213,3.985729571,2.950566493,1.637934322,4.569047125,2.856937658,2.155472204,2.275047506,1.993695552,1.849982449,4.223198648
272,14.94183208,12.95492196,13.00425034,9.291623848,4.267526509,3.20358946,9.150534598,8.229010424,7.74879676,5.617150491,5.535048626,5.382272736
273,18.10390442,7.553421617,32.69075079,10.60935667,1.415225854,2.370492095,13.21085157,9.110503384,22.49395386,13.37429109,5.866276601,5.336123357
274,23.86267496,18.08312869,23.18120611,16.33812032,10.07592607,9.760170412,23.20485539,19.38384707,23.36645462,13.30291561,12.29712864,11.62466304
275,73.18306053,24.97678488,41.02102995,31.48704662,58.19848943,18.30903844,62.30443767,28.96959232,62.38783345,17.18406176,34.16672982,18.75759629
276,91.46840605,78.12199917,82.97779207,43.97737358,34.38564897,25.7674297,97.5474754,57.82877322,70.61791781,26.63191864,22.18308727,35.05343813
277,149.0876939,110.755623,52.34279857,29.3727934,13.59655679,23.54106037,89.44223521,61.5562961,32.38659721,23.74692733,9.495877224,29.7592204
278,244.2559917,36.39104795,32.23052775,21.86885282,7.995634114,29.7540249,143.5408048,46.87534528,28.78877139,32.59281247,15.88860327,45.35011968
279,158.7650533,83.34283075,19.31494931,29.50963707,21.62164553,41.3438506,109.2269415,57.98554205,26.80810511,41.48868231,13.78718259,32.73090521
280,35.12680688,74.04838942,16.48217054,20.90457958,11.31818568,22.9596741,53.77316267,39.94398004,31.22003733,33.07941697,25.68759915,28.56464004
281,6.081943455,32.17267371,10.01444273,11.60890892,12.03528482,4.461669456,34.49657829,23.25099559,26.19292869,18.78795669,22.32435997,13.96403634
282,5.684096266,7.013121226,5.661999215,4.009566923,7.222374316,2.222536794,14.41181652,8.669078301,9.02436265,6.806905077,13.68215463,8.159643306
283,7.573242681,2.094266957,9.504934413,1.315331215,2.227484096,3.275647434,11.35467033,2.830230279,6.149729667,3.422934602,7.385664286,2.989868646
284,2.634398943,0.452478084,2.942363702,1.246650862,0.602943636,1.073130696,2.175904062,1.022396431,2.58461071,1.985770644,2.256402444,0.919735563
285,0.427537263,0.125496487,1.046740373,0.592619267,0.023563178,0.079885937,0.545975643,0.59761375,1.139173502,0.736170613,0.238196209,0.234739925
286,0.71357935,3.021079786,1.757016846,1.686015695,0.460353052,0.335316213,1.785968496,3.468226132,1.490371345,1.506112907,1.264078358,0.714936013
287,1.894065665,10.11425772,5.847474952,10.366887,5.409603413,5.344715748,7.199146218,14.81232532,5.228426388,6.825068031,6.194363126,4.086223135
288,24.15736051,16.91867012,18.03164827,16.10959511,12.33083782,7.394716989,24.45958586,29.55147876,18.2861247,11.82181951,21.15962788,12.0276381
289,69.19807475,26.08214669,7.188626657,35.13094833,32.03867833,2.461858286,47.03362137,30.04438643,14.10116577,21.6979553,42.18169412,25.15471059
290,59.16771064,41.6321047,26.15896693,76.31879403,35.83255817,26.91962211,47.88416569,32.18359846,23.39249573,48.65479587,39.34495799,42.02446061
291,46.97901407,88.69588789,42.40266297,74.06982129,28.49379141,90.52038644,57.84592137,73.78435244,42.46039029,52.74061837,38.71482388,74.99396675
292,21.81050919,87.55863362,35.24649963,54.30108529,11.79792231,41.55352303,37.12877716,57.31565312,28.68802415,39.04816244,43.98307354,39.62926961
293,13.80667909,55.90708999,39.4043602,51.20074505,28.20201743,27.83701136,18.83209548,38.98888209,23.40754891,74.83547171,43.98958448,18.58227143
294,20.32394871,6.806528661,25.05955569,35.5081319,20.33083879,26.71560417,82.21577955,34.30493199,53.59250736,67.20428169,27.35704289,20.78940229
295,72.7295932,21.18117512,53.00628567,11.39602735,32.84747064,39.72266803,165.9736856,48.36639398,78.30937093,25.20702887,39.41779192,37.87315158
296,71.17641009,55.5950471,33.59310112,6.457112579,39.93640811,43.73327929,107.1697906,37.17753328,32.60575866,4.532768134,34.36931364,33.51660111
297,41.45616851,51.48583905,9.535488774,12.03632298,17.51203253,36.15966771,30.99923209,28.74672127,8.115597366,8.955410756,14.66413793,24.5847672
298,10.29213938,14.53722788,2.056588808,14.27164258,12.89595329,14.7071597,8.50171662,10.58527478,3.788424153,10.42220085,9.91226287,12.21246592
299,2.113038772,2.896487089,1.061102544,1.993994775,3.2903077,3.00608375,2.863520855,2.894317006,1.729498333,2.924860629,2.050618508,2.076000601
300,0.622842797,0.984658237,0.329159111,0.40888953,0.160674074,0.407726209,1.185191414,0.916647913,0.758148532,0.269971282,0.220355016,0.246026916
301,3.39601418,4.333263795,1.349350675,2.176732247,1.187767629,0.91851121,8.317741652,4.372425478,2.599032845,3.019005899,1.446552644,0.741432991
302,6.740012382,6.710076588,3.881898078,0.789150894,5.420576843,5.139238637,24.24728293,14.12972741,12.60142226,11.44008086,9.671207087,3.882387746
303,26.76929839,17.42468652,7.819298651,10.55886801,19.01734122,30.40176838,35.21524023,17.6492818,15.58551847,14.46503749,16.23329367,17.64264404
304,63.30595912,52.68848323,26.10388038,26.67183349,43.61844541,48.98486788,78.43035966,59.97330328,67.69347937,37.76048924,44.36368588,36.23320476
305,78.89560302,43.23481807,33.88658374,36.69540709,30.51310735,24.80388924,77.3804722,55.62090693,51.22755262,40.11468805,36.77567493,17.19130964
