Unit_ID,Treatment,PeakToTrough_ms,Stimulus,Trial,Period,FR_Hz
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,1,Stimulus,14
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,2,Baseline,0
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,2,Stimulus,4
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,3,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,3,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,4,Baseline,8
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,4,Stimulus,2
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,5,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH-DG DG825,5,Stimulus,2
80719_site4_cluster145,laserOn,0.2,WH-R PK967,6,Baseline,4
80719_site4_cluster145,laserOn,0.2,WH-R PK967,6,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH-R PK967,7,Baseline,0
80719_site4_cluster145,laserOn,0.2,WH-R PK967,7,Stimulus,4
80719_site4_cluster145,laserOn,0.2,WH-R PK967,8,Baseline,4
80719_site4_cluster145,laserOn,0.2,WH-R PK967,8,Stimulus,4
80719_site4_cluster145,laserOn,0.2,WH-R PK967,9,Baseline,8
80719_site4_cluster145,laserOn,0.2,WH-R PK967,9,Stimulus,2
80719_site4_cluster145,laserOn,0.2,WH-R PK967,10,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH-R PK967,10,Stimulus,8
80719_site4_cluster145,laserOn,0.2,WH27 LG147,11,Baseline,4
80719_site4_cluster145,laserOn,0.2,WH27 LG147,11,Stimulus,2
80719_site4_cluster145,laserOn,0.2,WH27 LG147,12,Baseline,6
80719_site4_cluster145,laserOn,0.2,WH27 LG147,12,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH27 LG147,13,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH27 LG147,13,Stimulus,4
80719_site4_cluster145,laserOn,0.2,WH27 LG147,14,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH27 LG147,14,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH27 LG147,15,Baseline,10
80719_site4_cluster145,laserOn,0.2,WH27 LG147,15,Stimulus,2
80719_site4_cluster145,laserOn,0.2,WH62,16,Baseline,4
80719_site4_cluster145,laserOn,0.2,WH62,16,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH62,17,Baseline,6
80719_site4_cluster145,laserOn,0.2,WH62,17,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH62,18,Baseline,4
80719_site4_cluster145,laserOn,0.2,WH62,18,Stimulus,4
80719_site4_cluster145,laserOn,0.2,WH62,19,Baseline,0
80719_site4_cluster145,laserOn,0.2,WH62,19,Stimulus,0
80719_site4_cluster145,laserOn,0.2,WH62,20,Baseline,2
80719_site4_cluster145,laserOn,0.2,WH62,20,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,1,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,1,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,2,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,2,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,3,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,3,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,4,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,4,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,5,Baseline,4
80719_site4_cluster147,laserOn,0.233333333,WH-DG DG825,5,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,6,Baseline,6
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,6,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,7,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,7,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,8,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,8,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,9,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,9,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,10,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH-R PK967,10,Stimulus,4
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,11,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,11,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,12,Baseline,4
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,12,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,13,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,13,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,14,Baseline,2
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,14,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,15,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH27 LG147,15,Stimulus,4
80719_site4_cluster147,laserOn,0.233333333,WH62,16,Baseline,6
80719_site4_cluster147,laserOn,0.233333333,WH62,16,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH62,17,Baseline,4
80719_site4_cluster147,laserOn,0.233333333,WH62,17,Stimulus,2
80719_site4_cluster147,laserOn,0.233333333,WH62,18,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH62,18,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH62,19,Baseline,0
80719_site4_cluster147,laserOn,0.233333333,WH62,19,Stimulus,0
80719_site4_cluster147,laserOn,0.233333333,WH62,20,Baseline,4
80719_site4_cluster147,laserOn,0.233333333,WH62,20,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,1,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,1,Stimulus,4
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,2,Baseline,2
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,2,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,3,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,3,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,4,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,4,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,5,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH-DG DG825,5,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,6,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,6,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,7,Baseline,2
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,7,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,8,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,8,Stimulus,4
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,9,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,9,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,10,Baseline,2
80719_site4_cluster149,laserOn,0.166666667,WH-R PK967,10,Stimulus,4
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,11,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,11,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,12,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,12,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,13,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,13,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,14,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,14,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,15,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH27 LG147,15,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH62,16,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH62,16,Stimulus,2
80719_site4_cluster149,laserOn,0.166666667,WH62,17,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH62,17,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH62,18,Baseline,4
80719_site4_cluster149,laserOn,0.166666667,WH62,18,Stimulus,4
80719_site4_cluster149,laserOn,0.166666667,WH62,19,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH62,19,Stimulus,0
80719_site4_cluster149,laserOn,0.166666667,WH62,20,Baseline,0
80719_site4_cluster149,laserOn,0.166666667,WH62,20,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,1,Baseline,2
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,1,Stimulus,24
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,2,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,2,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,3,Baseline,10
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,3,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,4,Baseline,4
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,4,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,5,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH-DG DG825,5,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,6,Baseline,14
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,6,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,7,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,7,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,8,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,8,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,9,Baseline,4
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,9,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,10,Baseline,4
80719_site4_cluster188,laserOn,0.166666667,WH-R PK967,10,Stimulus,8
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,11,Baseline,2
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,11,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,12,Baseline,2
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,12,Stimulus,6
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,13,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,13,Stimulus,14
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,14,Baseline,10
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,14,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,15,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH27 LG147,15,Stimulus,4
80719_site4_cluster188,laserOn,0.166666667,WH62,16,Baseline,14
80719_site4_cluster188,laserOn,0.166666667,WH62,16,Stimulus,0
80719_site4_cluster188,laserOn,0.166666667,WH62,17,Baseline,2
80719_site4_cluster188,laserOn,0.166666667,WH62,17,Stimulus,6
80719_site4_cluster188,laserOn,0.166666667,WH62,18,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH62,18,Stimulus,2
80719_site4_cluster188,laserOn,0.166666667,WH62,19,Baseline,0
80719_site4_cluster188,laserOn,0.166666667,WH62,19,Stimulus,4
80719_site4_cluster188,laserOn,0.166666667,WH62,20,Baseline,6
80719_site4_cluster188,laserOn,0.166666667,WH62,20,Stimulus,0
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,1,Baseline,16
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,1,Stimulus,2
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,2,Baseline,4
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,2,Stimulus,28
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,3,Baseline,0
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,3,Stimulus,8
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,4,Baseline,12
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,4,Stimulus,4
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,5,Baseline,2
80719_site4_cluster208,laserOn,0.266666667,WH-DG DG825,5,Stimulus,2
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,6,Baseline,10
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,6,Stimulus,0
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,7,Baseline,4
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,7,Stimulus,28
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,8,Baseline,0
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,8,Stimulus,26
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,9,Baseline,12
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,9,Stimulus,4
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,10,Baseline,10
80719_site4_cluster208,laserOn,0.266666667,WH-R PK967,10,Stimulus,28
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,11,Baseline,16
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,11,Stimulus,0
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,12,Baseline,8
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,12,Stimulus,6
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,13,Baseline,22
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,13,Stimulus,2
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,14,Baseline,0
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,14,Stimulus,8
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,15,Baseline,6
80719_site4_cluster208,laserOn,0.266666667,WH27 LG147,15,Stimulus,0
80719_site4_cluster208,laserOn,0.266666667,WH62,16,Baseline,10
80719_site4_cluster208,laserOn,0.266666667,WH62,16,Stimulus,0
80719_site4_cluster208,laserOn,0.266666667,WH62,17,Baseline,8
80719_site4_cluster208,laserOn,0.266666667,WH62,17,Stimulus,6
80719_site4_cluster208,laserOn,0.266666667,WH62,18,Baseline,0
80719_site4_cluster208,laserOn,0.266666667,WH62,18,Stimulus,26
80719_site4_cluster208,laserOn,0.266666667,WH62,19,Baseline,6
80719_site4_cluster208,laserOn,0.266666667,WH62,19,Stimulus,6
80719_site4_cluster208,laserOn,0.266666667,WH62,20,Baseline,2
80719_site4_cluster208,laserOn,0.266666667,WH62,20,Stimulus,2
